ems_id,monitoring_location,date,year,month,parameter,param_abb,result,unit,method_detection_limit,result_letter,below_detect,latitude,longitude
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1991-08-07,1991,8,Phosphorus Ort.Dis-P,srp,0.003,mg/L,NA,<,TRUE,54.1769,-126.3597
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-07-17,1997,7,Phosphorus Total,tp,0.6,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1974-09-24,1974,9,Nitrate (NO3) Dissolved,no3,0.3,mg/L,NA,NA,FALSE,54.3936,-126.6725
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-08-15,1984,8,Phosphorus Total Dissolved,tdp,0.013,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1988-02-08,1988,2,Nitrogen Ammonia Dissolved,nh3,0.166,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1988-09-12,1988,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
1100281,MAXAN LAKE; AT N. END,1974-09-30,1974,9,Phosphorus Total,tp,0.029,mg/L,NA,NA,FALSE,54.3189,-126.1058
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-03-26,1987,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.06,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400297,BULKLEY RIVER U/S HOUSTON STP,1986-08-11,1986,8,Nitrogen Kjel.Tot(N),tkn,0.23,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1986-09-04,1986,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-07-08,1986,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.3967,-126.7092
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-08-11,1986,8,Nitrogen Ammonia Dissolved,nh3,0.011,mg/L,NA,NA,FALSE,54.3936,-126.6725
E206292,BULKLEY LAKE AT DEEPEST POINT,1985-06-10,1985,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.3781,-126.1017
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-05-13,1996,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.1,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-02-19,1997,2,Nitrogen Ammonia Dissolved,nh3,0.023,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-04-16,1996,4,Phosphorus Ort.Dis-P,srp,0.543,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-01-17,1996,1,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.2,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1998-11-17,1998,11,Nitrogen Ammonia Dissolved,nh3,0.055,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-10-02,1998,10,Phosphorus Ort.Dis-P,srp,0.4,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-07-15,1998,7,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-07-15,1998,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.004,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1998-09-16,1998,9,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-06-16,1999,6,Nitrogen Ammonia Dissolved,nh3,0.02,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-10-13,1999,10,Nitrogen Ammonia Dissolved,nh3,0.02,mg/L,NA,<,TRUE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-10-13,1999,10,Nitrogen - Nitrite Dissolved (NO2),no2,0.155,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2000-03-15,2000,3,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.05,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-09-13,2000,9,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-09-13,2000,9,Phosphorus Ort.Dis-P,srp,0.007,mg/L,NA,NA,FALSE,54.4006,-126.6675
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2000-11-21,2000,11,Nitrogen Ammonia Dissolved,nh3,0.024,mg/L,0.005,NA,FALSE,54.4419,-126.525
E228920,MR-8856 KNOCKHOLT LANDFILL WELL BH-3,2006-10-19,2006,10,Nitrogen Total,tn,0.42,mg/L,0.02,NA,FALSE,54.4414,-126.5306
E279349,ROSE LAKE,2010-04-29,2010,4,Nitrogen Kjel.Tot(N),tkn,0.49,mg/L,0.02,NA,FALSE,54.39907,-126.02047
E228923,PR-08856 SEDIMENT POND #1 NEAR TP-4,1997-10-30,1997,10,Phosphorus Total Dissolved,tdp,0.1,mg/L,NA,<,TRUE,54.443,-126.5247
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-10-08,1997,10,Phosphorus Total,tp,0.87,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1996-04-16,1996,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.088,mg/L,NA,NA,FALSE,54.3936,-126.6725
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-27,1999,7,Phosphorus Ort.Dis-P,srp,0.43,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-09-15,1999,9,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1999-09-15,1999,9,Phosphorus Ort.Dis-P,srp,0.007,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,2000-01-19,2000,1,Nitrogen Ammonia Dissolved,nh3,0.03,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2000-04-12,2000,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.055,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2004-09-08,2004,9,Phosphorus Total,tp,0.034,mg/L,0.002,NA,FALSE,54.2117,-126.2878
E228918,MR-8856 KNOCKHOLT LANDFILL WELL BH-2A,2004-10-13,2004,10,Phosphorus Total,tp,0.1,mg/L,0.1,<,TRUE,54.440311,-126.526111
E238623,BOB CREEK @ 12 KM,2009-09-01,2009,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,<,TRUE,54.30685,-126.63222
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2012-09-18,2012,9,Phosphorus Ort.Dis-P,srp,0.0042,mg/L,0.001,NA,FALSE,54.3936,-126.6725
E294173,WQ E4 (47.5 PARROT FSR),2015-06-24,2015,6,Nitrogen Total,tn,0.302,mg/L,0.02,NA,FALSE,54.142522,-126.268519
E294172,WQ E3 (GOOSLY N FSR),2015-05-28,2015,5,Nitrogen - Nitrite Dissolved (NO2),no2,0.02,mg/L,0.02,<,TRUE,54.158409,-126.312419
E307184,UBR NORTH ROAD,2017-05-10,2017,5,Nitrogen Total,tn,0.508,mg/L,0.03,NA,FALSE,54.39864,-126.718
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2016-11-28,2016,11,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.11585,-126.16313
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-02-27,2017,2,Nitrogen Ammonia Dissolved,nh3,0.0139,mg/L,0.005,NA,FALSE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2017-05-15,2017,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E307225,MCQUARRIE CREEK UPPER,2017-03-08,2017,3,Nitrogen - Nitrite Dissolved (NO2),no2,0.001,mg/L,0.001,<,TRUE,54.556164,-126.579686
E307185,MCQUARRIE CREEK - LOWER,2017-01-03,2017,1,Nitrogen Kjel.Tot(N),tkn,0.205,mg/L,0.05,NA,FALSE,54.51389,-126.4636
E307185,MCQUARRIE CREEK - LOWER,2017-04-05,2017,4,Nitrogen Kjel.Tot(N),tkn,0.239,mg/L,0.05,NA,FALSE,54.51389,-126.4636
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2018-05-28,2018,5,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.11576,-126.1701
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2018-03-26,2018,3,Nitrate (NO3) Dissolved,no3,0.038,mg/L,0.025,NA,FALSE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2018-06-11,2018,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2019-06-10,2019,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-11-04,2019,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.2374,mg/L,NA,NA,FALSE,54.12127,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-11-25,2019,11,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-02-24,2021,2,Phosphorus Total,tp,0.1,mg/L,0.1,<,TRUE,54.12127,-126.16326
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2021-06-14,2021,6,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.11576,-126.1701
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2021-11-29,2021,11,Phosphorus Total Dissolved,tdp,6,mg/L,6,<,TRUE,54.10468,-126.16326
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2022-05-16,2022,5,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1681,-126.3322
0700108,FOXY C UPSTREAM OF BRIDGE,2022-08-31,2022,8,Phosphorus Total Dissolved,tdp,0.0388,mg/L,0.002,NA,FALSE,54.3214,-126.1261
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2023-07-31,2023,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-09-26,2024,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1986-04-29,1986,4,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.1556,-126.3069
0400297,BULKLEY RIVER U/S HOUSTON STP,1995-02-09,1995,2,Phosphorus Total,tp,0.017,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-10-08,1985,10,Nitrogen Kjel.Tot(N),tkn,0.26,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1987-05-27,1987,5,Phosphorus Total Dissolved,tdp,0.01,mg/L,NA,NA,FALSE,54.1769,-126.3597
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1986-08-11,1986,8,Nitrogen Kjel.Tot(N),tkn,0.46,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-04-16,1997,4,Phosphorus Ort.Dis-P,srp,0.013,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1997-03-19,1997,3,Nitrogen - Nitrite Dissolved (NO2),no2,0.034,mg/L,NA,NA,FALSE,54.395,-126.67
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-05-13,1996,5,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,NA,NA,FALSE,54.4006,-126.6675
0400297,BULKLEY RIVER U/S HOUSTON STP,1997-10-15,1997,10,Nitrate (NO3) Dissolved,no3,0.005,mg/L,NA,<,TRUE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-17,1996,9,Nitrogen Ammonia Dissolved,nh3,3.1,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1998-10-23,1998,10,Phosphorus Ort.Dis-P,srp,0.5,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-06-16,1999,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.49,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-11-17,1999,11,Nitrogen Ammonia Dissolved,nh3,20.6,mg/L,NA,NA,FALSE,54.395,-126.67
E228921,MR-8856 KNOCKHOLT LANDFILL WELL BH-4,2003-03-03,2003,3,Phosphorus Total,tp,3.15,mg/L,0.002,NA,FALSE,54.4419,-126.525
E238566,UPPER AILPORT CREEK U/S,2004-09-09,2004,9,Nitrogen Ammonia Dissolved,nh3,0.005,mg/L,0.005,<,TRUE,54.4844,-126.1292
E257277,MR-8856 BULKLEY RIVER DOWNSTREAM OF KNOCKHOLT LANDFILL,2006-11-19,2006,11,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,0.002,NA,FALSE,54.444,-126.5595
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,2011-07-27,2011,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,2.28,mg/L,0.004,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,2011-07-27,2011,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.016,mg/L,0.002,NA,FALSE,54.3936,-126.6725
E294173,WQ E4 (47.5 PARROT FSR),2014-05-14,2014,5,Phosphorus Ort.Dis-P,srp,0.001,mg/L,0.001,<,TRUE,54.142522,-126.268519
E294173,WQ E4 (47.5 PARROT FSR),2013-09-26,2013,9,Nitrogen Total,tn,0.175,mg/L,0.02,NA,FALSE,54.142522,-126.268519
E219804,BUCK CREEK D/S HIGHWAY 16 (U/S HOUSTON STP),2017-01-03,2017,1,Nitrate (NO3) Dissolved,no3,0.0485,mg/L,0.005,NA,FALSE,54.4026,-126.654
E307185,MCQUARRIE CREEK - LOWER,2017-02-01,2017,2,Phosphorus Total Dissolved,tdp,0.0031,mg/L,0.002,NA,FALSE,54.51389,-126.4636
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2018-05-28,2018,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2018-07-23,2018,7,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-12-18,2017,12,Nitrogen Ammonia Dissolved,nh3,0.019,mg/L,0.005,NA,FALSE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2018-07-16,2018,7,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-08-19,2019,8,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-11-04,2019,11,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.12127,-126.16326
0700146,GOLDCORP EQUITY MINE (PE04475) SOUTHERN TAIL PIT WATER,2019-09-30,2019,9,Phosphorus Total Dissolved,tdp,1,mg/L,1,<,TRUE,54.10468,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2019-11-25,2019,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.4211,mg/L,NA,NA,FALSE,54.12127,-126.16326
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,2020-05-04,2020,5,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1619,-126.2922
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2021-02-24,2021,2,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.814,mg/L,NA,<,TRUE,54.12127,-126.16326
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2021-05-10,2021,5,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.2153,-126.24
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2022-09-26,2022,9,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
E285350,GOLDCORP EQUITY MINE (PE04475) LU DIVERSION TO FOXY CK.,2024-06-04,2024,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.211333,-126.290667
0400763,UPPER FOXY CREEK - UPSTREAM OF EQUITY MINESITE,2024-06-17,2024,6,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2117,-126.2878
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1975-10-07,1975,10,Phosphorus Total,tp,0.012,mg/L,NA,NA,FALSE,54.4044,-126.6389
0400201,BULKLEY R CONTROL AT HOUSTON EAST BRIDGE,1975-10-07,1975,10,Nitrate (NO3) Dissolved,no3,0.02,mg/L,NA,<,TRUE,54.4044,-126.6389
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-10-14,1982,10,Phosphorus Total,tp,12000,ug/g,NA,NA,FALSE,54.1769,-126.3597
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1982-09-20,1982,9,Nitrogen Total,tn,0.42,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400297,BULKLEY RIVER U/S HOUSTON STP,1974-09-24,1974,9,Nitrogen Total,tn,0.16,mg/L,NA,NA,FALSE,54.4006,-126.6675
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1987-05-27,1987,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1997-06-18,1997,6,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.3936,-126.6725
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1989-11-08,1989,11,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,7,mg/L,NA,NA,FALSE,54.1619,-126.2922
0400297,BULKLEY RIVER U/S HOUSTON STP,1996-07-16,1996,7,Nitrogen - Nitrite Dissolved (NO2),no2,0.002,mg/L,NA,NA,FALSE,54.4006,-126.6675
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1996-09-17,1996,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,4.73,mg/L,NA,NA,FALSE,54.395,-126.67
E103798,HOUSTON SEWAGE PE00287 TO BULKLEY RIVER,1999-07-05,1999,7,Phosphorus Ort.Dis-P,srp,0.6,mg/L,NA,NA,FALSE,54.395,-126.67
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1999-12-15,1999,12,Nitrogen Ammonia Dissolved,nh3,0.16,mg/L,NA,NA,FALSE,54.3936,-126.6725
E294172,WQ E3 (GOOSLY N FSR),2015-07-22,2015,7,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.0037,mg/L,0.002,NA,FALSE,54.158409,-126.312419
E307185,MCQUARRIE CREEK - LOWER,2017-02-01,2017,2,Phosphorus Ort.Dis-P,srp,0.001,mg/L,0.001,<,TRUE,54.51389,-126.4636
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-01-30,2017,1,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.03,mg/L,NA,<,TRUE,54.12127,-126.16326
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2017-01-30,2017,1,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
E307225,MCQUARRIE CREEK UPPER,2017-01-03,2017,1,Nitrogen Kjel.Tot(N),tkn,0.212,mg/L,0.05,NA,FALSE,54.556164,-126.579686
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2017-07-31,2017,7,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1556,-126.3069
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1984-08-29,1984,8,Phosphorus Total,tp,0.026,mg/L,NA,NA,FALSE,54.3967,-126.7092
0700164,GOLDCORP EQUITY SILVER MINE (PE04475) PIEZOMETER RH-82-03,1983-05-25,1983,5,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.10454,-126.1782
0700084,GOOSLY LAKE PE04475 EQUITY SILVER,1984-05-16,1984,5,Nitrogen Total,tn,0.4,mg/L,NA,NA,FALSE,54.1769,-126.3597
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-04-21,1987,4,Phosphorus Total,tp,0.092,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-07-14,1987,7,Nitrogen Ammonia Dissolved,nh3,0.028,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1987-09-08,1987,9,Phosphorus Ort.Dis-P,srp,0.006,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1986-12-10,1986,12,Phosphorus Total Dissolved,tdp,0.039,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,1985-01-16,1985,1,Phosphorus Total,tp,0.055,mg/L,NA,NA,FALSE,54.3967,-126.7092
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,1987-04-30,1987,4,Phosphorus Total,tp,18700,ug/g,NA,NA,FALSE,54.1556,-126.3069
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1986-09-09,1986,9,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,0.02,mg/L,NA,<,TRUE,54.3936,-126.6725
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1988-09-12,1988,9,Nitrogen - Nitrite Dissolved (NO2),no2,0.005,mg/L,NA,<,TRUE,54.3936,-126.6725
0400295,BULKLEY R. D/S OF HOUSTON STP OUTFALL,1989-07-24,1989,7,Nitrogen Ammonia Dissolved,nh3,0.08,mg/L,NA,NA,FALSE,54.3936,-126.6725
0400296,BULKLEY RIVER DOWSTREAM PE00287 HOUSTON SEWAGE,2018-08-13,2018,8,Phosphorus Total Dissolved,tdp,0.005,mg/L,0.002,NA,FALSE,54.3967,-126.7092
0400766,BUCK CK AT GOOSLY LK PE04475 EQUITY SILVER,2019-04-29,2019,4,Phosphorus Total,tp,0.3,mg/L,0.3,<,TRUE,54.1681,-126.3322
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2020-12-14,2020,12,Phosphorus Total,tp,0.842,mg/L,0.05,NA,FALSE,54.12127,-126.16326
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2021-09-27,2021,9,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1556,-126.3069
E285576,GOLDCORP EQUITY SILVER (PE04475) HDS PLANT CLARIFIER OVERFLOW,2021-12-06,2021,12,Phosphorus Total Dissolved,tdp,1.5,mg/L,1.5,<,TRUE,54.11585,-126.16313
0400764,LOWER FOXY CREEK - DOWNSTREAM OF EQUITY MINESITE,2022-04-26,2022,4,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.2153,-126.24
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2022-06-27,2022,6,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.11576,-126.1701
E206601,EQUITY SILVER DIVERSION POND TO BESSEMER CK,2022-06-04,2022,6,Phosphorus Total Dissolved,tdp,0.6,mg/L,0.6,<,TRUE,54.2044,-126.2806
0400765,BUCK CK ABOVE BESSEMER PE04475 EQUITY SILVER,2023-05-15,2023,5,Phosphorus Total,tp,0.05,mg/L,0.05,<,TRUE,54.1556,-126.3069
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2023-04-24,2023,4,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
E285382,GOLDCORP EQUITY MINE (PE-04475) EMERGENCY POND DISCHARGE,2024-05-21,2024,5,Phosphorus Total Dissolved,tdp,0.3,mg/L,0.3,<,TRUE,54.11576,-126.1701
E216165,GOLDCORP EQUITY MINE (PE04475) TAILINGS POND SUPERNATANT,2024-07-30,2024,7,Nitrate (NO3) Dissolved,no3,0.025,mg/L,0.025,<,TRUE,54.12127,-126.16326
0700081,BESSEMER CREEK SILT CHECK DAM EQUITY SILVER MINE,1986-06-23,1986,6,Nitrate(NO3) + Nitrite(NO2) Dissolved,no3no2,1.3,mg/L,NA,NA,FALSE,54.1619,-126.2922
